group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0492-00,medium,86,3.31408237552121,4.391385767790262,1.3174157303370786,2.2949608971099247,2.9785775143367705
Cntnap_het,OFT-0492-00,fast,87,3.2701453498302198,4.75433174450141,1.3707865168539326,2.1886414837243366,2.92543833366278
Cntnap_het,OFT-0493-00,slow,88,3.267188504083131,4.251215830957572,1.4241573033707866,2.481834929577491,3.079775400148385
Cntnap_het,OFT-0493-00,fast,89,3.2262457903761477,5.378914654554148,1.2640449438202248,2.0967634998236013,2.872766642046541
Cntnap_het,OFT-0493-00,medium,90,3.3112915513575514,4.7906026557711945,1.3174157303370786,2.2165923520790143,2.9680082621508195
Cntnap_het,OFT-0494-00,slow,91,3.2454348791260963,4.188697951090549,1.4241573033707866,2.421307445621688,2.9306541898350438
Cntnap_het,OFT-0494-00,medium,92,3.290780611442311,4.809777252119061,1.3707865168539326,2.1480701986207014,2.87017381485944
Cntnap_het,OFT-0494-00,fast,93,3.2006673125448533,5.48314606741573,1.3707865168539326,2.1246783989251252,2.9035250340391867
Cntnap_het,OFT-0496-00,medium,94,3.2471302809489995,4.359665214400367,1.4241573033707866,2.3548456260185713,2.936253190091299
Cntnap_het,OFT-0496-00,slow,95,3.0917832049675313,3.9018008311528396,1.4241573033707866,2.3915781344919145,2.898540396432892
Cntnap_het,OFT-0496-00,fast,96,3.21560564990188,4.830940997560256,1.2640449438202248,2.139043434879083,2.873797506353532
Cntnap_het,OFT-0498-00,fast,97,3.363627554685532,4.610540870475099,1.2640449438202248,2.196440166488539,2.9672471608566093
Cntnap_het,OFT-0498-00,medium,98,3.3132101383758075,4.28489811464483,1.2640449438202248,2.2998628285109812,3.005851865245333
Cntnap_het,OFT-0498-00,slow,99,3.2087908389963595,4.020670662967107,1.4775280898876404,2.4782804740922404,2.966207169187262
Cntnap_het,OFT-0499-00,fast,100,3.261647659655675,4.957038995373431,1.2640449438202248,2.166200112393896,2.9272623465970122
Cntnap_het,OFT-0499-00,medium,101,3.396171750659615,4.542812863231306,1.3174157303370786,2.2675554533043556,3.011397804193359
Cntnap_het,OFT-0499-00,slow,102,3.238418134427088,3.9814907704654896,1.2640449438202248,2.3674109359183055,2.982452931095849
Cntnap_het,OFT-0500-00,fast,103,3.276606181090512,5.269662921348314,1.3174157303370786,2.1372855931962724,2.9067316439829574
Cntnap_het,OFT-0500-00,medium,104,3.3272339313999155,4.705056179775281,1.3174157303370786,2.229003734476987,2.9851215815168253
Cntnap_het,OFT-0500-00,slow,105,3.32575300198513,4.053586862575627,1.3174157303370786,2.3947113014283277,2.988214394704004
Cntnap_het,OFT-0501-00,slow,106,3.2538027042046176,3.7338996985475474,1.5308988764044944,2.5700561798296815,3.0832671721438314
Cntnap_het,OFT-0501-00,medium,107,3.297509278447832,4.283707865168539,1.3707865168539326,2.2931572844156562,2.9399071778771617
Cntnap_het,OFT-0501-00,fast,108,3.2824477502975746,4.705056179775281,1.3174157303370786,2.1969831065177146,2.9726864100665567
Cntnap_het,OFT-0502-00,fast,109,3.247392510963886,5.159367117633571,1.2640449438202248,2.107357553070328,2.9208481259720918
Cntnap_het,OFT-0502-00,medium,110,3.3201540540927468,4.636106956088171,1.3174157303370786,2.228038708192094,2.9773948012235714
Cntnap_het,OFT-0502-00,slow,111,3.2704553997333714,4.251215830957572,1.4241573033707866,2.480572041783079,3.0848124774184478
Cntnap_het,OFT-0503-00,fast,112,3.3129559610636674,4.76998092007632,1.2640449438202248,2.1926580798903617,2.9717077079604572
Cntnap_het,OFT-0503-00,slow,113,3.092728988460664,4.053586862575627,1.3174157303370786,2.291070576688022,2.87388359080903
